,pred,confi,label,weights,sInfo
421,1.0,0.9884651899337769,1.0,0.3887188732624054,SE40_SE13
422,1.0,0.989132821559906,1.0,0.2603127956390381,SE40_SE16
423,1.0,0.986623227596283,1.0,0.28680047392845154,SE40_SE18
424,1.0,0.9891669750213623,1.0,0.4142000675201416,SE40_SE26
425,0.0,0.02155236154794693,0.0,0.0,SE40_SE12
426,0.0,0.010744362138211727,0.0,0.0,SE40_SE9
427,0.0,0.010725094936788082,0.0,0.0,SE40_SE5
428,0.0,0.011344250291585922,0.0,0.0,SE40_SE25
429,1.0,0.6386034488677979,0.0,0.0,SE40_SE59
430,0.0,0.01099343691021204,0.0,0.0,SE40_SE58
431,0.0,0.010857596062123775,0.0,0.0,SE40_SE3
432,1.0,0.9891670942306519,1.0,0.3510815501213074,SE41_SE4
433,1.0,0.9891670942306519,1.0,0.4385315775871277,SE41_SE12
434,1.0,0.9891670942306519,1.0,0.38080552220344543,SE41_SE19
435,1.0,0.9891670942306519,1.0,0.4236801266670227,SE41_SE25
436,1.0,0.989166796207428,1.0,0.26503893733024597,SE41_SE45
437,0.0,0.01111624576151371,0.0,0.0,SE41_SE26
438,0.0,0.0107251713052392,0.0,0.0,SE41_SE49
439,0.0,0.011162425391376019,0.0,0.0,SE41_SE27
440,0.0,0.010725094936788082,0.0,0.0,SE41_SE33
441,0.0,0.010725094936788082,0.0,0.0,SE41_SE55
442,0.0,0.010725094936788082,0.0,0.0,SE41_SE42
443,1.0,0.8916966915130615,1.0,0.4038947820663452,SE42_SE13
444,1.0,0.9891670942306519,1.0,0.49850693345069885,SE42_SE14
445,1.0,0.9891670942306519,1.0,0.4638061821460724,SE42_SE20
446,1.0,0.9891670942306519,1.0,0.3171217441558838,SE42_SE52
447,0.0,0.010725105181336403,0.0,0.0,SE42_SE27
448,0.0,0.01076234970241785,0.0,0.0,SE42_SE54
449,0.0,0.1778123527765274,0.0,0.0,SE42_SE2
450,0.0,0.010725135914981365,0.0,0.0,SE42_SE28
451,0.0,0.01646324060857296,0.0,0.0,SE42_SE24
452,0.0,0.010748950764536858,0.0,0.0,SE42_SE11
453,0.0,0.011693621054291725,0.0,0.0,SE42_SE17
454,0.0,0.010725094936788082,0.0,0.0,SE42_SE18
455,0.0,0.010725094936788082,0.0,0.0,SE42_SE33
456,0.0,0.010725094936788082,0.0,0.0,SE42_SE12
457,1.0,0.8993434309959412,1.0,0.40459999442100525,SE43_SE25
458,0.0,0.09963824599981308,1.0,0.3367098271846771,SE43_SE34
459,1.0,0.9891670942306519,1.0,0.4861791431903839,SE43_SE40
460,1.0,0.9891296625137329,1.0,0.4932217299938202,SE43_SE50
461,0.0,0.011457892134785652,1.0,0.25904035568237305,SE43_SE55
462,0.0,0.010725099593400955,0.0,0.0,SE43_SE49
463,0.0,0.028020601719617844,0.0,0.0,SE43_SE11
464,0.0,0.010725094936788082,0.0,0.0,SE43_SE41
465,0.0,0.01073284912854433,0.0,0.0,SE43_SE2
466,0.0,0.010873631574213505,0.0,0.0,SE43_SE37
467,0.0,0.49875250458717346,0.0,0.0,SE43_SE43
468,0.0,0.010725924745202065,0.0,0.0,SE43_SE35
469,0.0,0.012591321021318436,0.0,0.0,SE43_SE22
470,0.0,0.010725094936788082,0.0,0.0,SE43_SE16
471,1.0,0.989166796207428,1.0,0.330600380897522,SE45_SE21
472,1.0,0.9891670942306519,1.0,0.4757651388645172,SE45_SE28
473,1.0,0.9891670942306519,1.0,0.2576926350593567,SE45_SE36
474,1.0,0.9886866807937622,1.0,0.35631969571113586,SE45_SE47
475,1.0,0.9890546798706055,1.0,0.2979205846786499,SE45_SE55
476,0.0,0.388029545545578,0.0,0.0,SE45_SE20
477,0.0,0.010733385570347309,0.0,0.0,SE45_SE1
478,0.0,0.010749290697276592,0.0,0.0,SE45_SE5
479,0.0,0.010725099593400955,0.0,0.0,SE45_SE6
480,0.0,0.046623002737760544,0.0,0.0,SE45_SE57
481,0.0,0.010725094936788082,0.0,0.0,SE45_SE17
482,0.0,0.037751149386167526,0.0,0.0,SE45_SE54
483,0.0,0.010725094936788082,0.0,0.0,SE45_SE11
484,0.0,0.013412686064839363,0.0,0.0,SE45_SE50
485,1.0,0.9891670942306519,1.0,0.4079373776912689,SE46_SE9
486,1.0,0.958246111869812,1.0,0.38192838430404663,SE46_SE21
487,1.0,0.9891670942306519,1.0,0.36031651496887207,SE46_SE42
488,1.0,0.9891670942306519,1.0,0.42425742745399475,SE46_SE48
489,1.0,0.9891670942306519,1.0,0.3352147936820984,SE46_SE49
490,1.0,0.9891614317893982,1.0,0.32151758670806885,SE46_SE55
491,0.0,0.010890856385231018,0.0,0.0,SE46_SE5
492,0.0,0.010725094936788082,0.0,0.0,SE46_SE24
493,0.0,0.010725121013820171,0.0,0.0,SE46_SE14
494,0.0,0.01986699365079403,0.0,0.0,SE46_SE2
495,0.0,0.010725155472755432,0.0,0.0,SE46_SE56
496,0.0,0.010725094936788082,0.0,0.0,SE46_SE17
497,1.0,0.8493164777755737,0.0,0.0,SE46_SE18
498,0.0,0.010728738270699978,0.0,0.0,SE46_SE43
499,0.0,0.010725094936788082,0.0,0.0,SE46_SE50
500,1.0,0.9891616106033325,1.0,0.39767760038375854,SE47_SE14
501,1.0,0.9644476175308228,1.0,0.2721789479255676,SE47_SE16
502,1.0,0.894717276096344,1.0,0.35408255457878113,SE47_SE17
503,0.0,0.03366002067923546,1.0,0.3597218692302704,SE47_SE32
504,1.0,0.9891666769981384,1.0,0.36433276534080505,SE47_SE58
505,0.0,0.011022170074284077,0.0,0.0,SE47_SE40
506,1.0,0.6737618446350098,0.0,0.0,SE47_SE54
507,1.0,0.9886449575424194,0.0,0.0,SE47_SE37
508,0.0,0.1430218517780304,0.0,0.0,SE47_SE13
509,0.0,0.013297603465616703,0.0,0.0,SE47_SE25
510,0.0,0.012604505755007267,0.0,0.0,SE47_SE55
511,0.0,0.03653647005558014,0.0,0.0,SE47_SE20
512,1.0,0.9891670942306519,1.0,0.41649800539016724,SE48_SE4
513,1.0,0.9891670942306519,1.0,0.4667115807533264,SE48_SE19
514,1.0,0.9891670942306519,1.0,0.4370402991771698,SE48_SE20
515,1.0,0.9891669750213623,1.0,0.2889183759689331,SE48_SE25
516,1.0,0.9891670942306519,1.0,0.3101890981197357,SE48_SE49
517,1.0,0.9891662001609802,1.0,0.256550669670105,SE48_SE50
518,0.0,0.010725094936788082,0.0,0.0,SE48_SE14
519,0.0,0.010725099593400955,0.0,0.0,SE48_SE51
520,0.0,0.010725094936788082,0.0,0.0,SE48_SE45
521,0.0,0.010725868865847588,0.0,0.0,SE48_SE42
522,0.0,0.010725099593400955,0.0,0.0,SE48_SE55
523,1.0,0.9885764718055725,0.0,0.0,SE48_SE11
524,0.0,0.01074623316526413,0.0,0.0,SE48_SE38
525,1.0,0.9891670942306519,1.0,0.3387874662876129,SE49_SE5
526,1.0,0.9891481995582581,1.0,0.33854445815086365,SE49_SE6
527,1.0,0.9891670942306519,1.0,0.329255610704422,SE49_SE34
528,1.0,0.9891670942306519,1.0,0.4358249604701996,SE49_SE52
529,0.0,0.01597713492810726,0.0,0.0,SE49_SE38
530,0.0,0.010725094936788082,0.0,0.0,SE49_SE43
531,0.0,0.028461983427405357,0.0,0.0,SE49_SE40
532,1.0,0.6440198421478271,0.0,0.0,SE49_SE10
533,0.0,0.02042638324201107,0.0,0.0,SE49_SE28
534,0.0,0.010725094936788082,0.0,0.0,SE49_SE22
535,1.0,0.9891670942306519,1.0,0.4919927418231964,SE50_SE12
536,1.0,0.9891597628593445,1.0,0.4192976653575897,SE50_SE25
537,1.0,0.989166796207428,1.0,0.41671836376190186,SE50_SE27
538,1.0,0.989159882068634,1.0,0.43316519260406494,SE50_SE56
539,1.0,0.5509611964225769,0.0,0.0,SE50_SE43
540,0.0,0.01819157972931862,0.0,0.0,SE50_SE52
541,0.0,0.010973013937473297,0.0,0.0,SE50_SE38
542,0.0,0.010725094936788082,0.0,0.0,SE50_SE58
543,0.0,0.010725109837949276,0.0,0.0,SE50_SE42
544,0.0,0.025521719828248024,0.0,0.0,SE50_SE9
545,0.0,0.011024286039173603,0.0,0.0,SE50_SE55
546,0.0,0.010725105181336403,0.0,0.0,SE50_SE49
547,1.0,0.9881280064582825,1.0,0.32320547103881836,SE51_SE5
548,1.0,0.9891670942306519,1.0,0.2703612446784973,SE51_SE9
549,1.0,0.9891670942306519,1.0,0.44212353229522705,SE51_SE17
550,1.0,0.989111602306366,1.0,0.37804049253463745,SE51_SE37
551,1.0,0.9891458749771118,1.0,0.4024166464805603,SE51_SE49
552,1.0,0.9052931070327759,1.0,0.30441784858703613,SE51_SE56
553,0.0,0.01072516106069088,0.0,0.0,SE51_SE18
554,0.0,0.011021411046385765,0.0,0.0,SE51_SE38
555,0.0,0.010725094936788082,0.0,0.0,SE51_SE1
556,0.0,0.011564644984900951,0.0,0.0,SE51_SE23
557,0.0,0.010725099593400955,0.0,0.0,SE51_SE13
558,0.0,0.010854620486497879,0.0,0.0,SE51_SE26
559,0.0,0.02370859496295452,1.0,0.31831350922584534,SE52_SE18
560,1.0,0.9891670942306519,1.0,0.43123286962509155,SE52_SE19
561,1.0,0.9891670942306519,1.0,0.2545270323753357,SE52_SE33
562,1.0,0.9891670942306519,1.0,0.4906781017780304,SE52_SE36
563,1.0,0.9891557097434998,1.0,0.40168294310569763,SE52_SE54
564,0.0,0.010725094936788082,0.0,0.0,SE52_SE24
565,0.0,0.010725094936788082,0.0,0.0,SE52_SE16
566,0.0,0.019595328718423843,0.0,0.0,SE52_SE6
567,0.0,0.345859557390213,0.0,0.0,SE52_SE4
568,0.0,0.011135079897940159,0.0,0.0,SE52_SE14
569,0.0,0.010726486332714558,0.0,0.0,SE52_SE51
570,1.0,0.9890739321708679,1.0,0.29310110211372375,SE54_SE18
571,1.0,0.9891670942306519,1.0,0.4779055118560791,SE54_SE23
572,1.0,0.9891577959060669,1.0,0.2714020311832428,SE54_SE36
573,1.0,0.9891664385795593,1.0,0.45121508836746216,SE54_SE37
574,1.0,0.9711524248123169,1.0,0.3240097463130951,SE54_SE56
575,1.0,0.9419902563095093,0.0,0.0,SE54_SE2
576,1.0,0.9743537306785583,0.0,0.0,SE54_SE41
577,1.0,0.6440994739532471,0.0,0.0,SE54_SE19
578,1.0,0.9874153733253479,0.0,0.0,SE54_SE45
579,0.0,0.01076861098408699,0.0,0.0,SE54_SE46
580,0.0,0.010861345566809177,0.0,0.0,SE54_SE51
581,0.0,0.010841604322195053,0.0,0.0,SE54_SE27
582,1.0,0.9860570430755615,1.0,0.36263927817344666,SE55_SE24
583,0.0,0.30710211396217346,1.0,0.2632908225059509,SE55_SE28
584,0.0,0.030474426224827766,1.0,0.44176194071769714,SE55_SE35
585,1.0,0.9891669750213623,1.0,0.4800703227519989,SE55_SE36
586,1.0,0.989164412021637,1.0,0.45249658823013306,SE55_SE46
587,1.0,0.9891651272773743,1.0,0.44883057475090027,SE55_SE57
588,0.0,0.12317199259996414,0.0,0.0,SE55_SE11
589,0.0,0.010728874243795872,0.0,0.0,SE55_SE43
590,0.0,0.010725094936788082,0.0,0.0,SE55_SE48
591,0.0,0.01072518527507782,0.0,0.0,SE55_SE16
592,0.0,0.010725094936788082,0.0,0.0,SE55_SE41
593,0.0,0.01079621259123087,0.0,0.0,SE55_SE33
594,1.0,0.9522333145141602,0.0,0.0,SE55_SE20
595,1.0,0.9824954271316528,0.0,0.0,SE55_SE26
596,1.0,0.9608131647109985,0.0,0.0,SE55_SE51
597,0.0,0.49930620193481445,0.0,0.0,SE55_SE55
598,1.0,0.9891670942306519,1.0,0.3170261085033417,SE56_SE3
599,1.0,0.9891635179519653,1.0,0.3530367314815521,SE56_SE11
600,1.0,0.9891665577888489,1.0,0.4354093074798584,SE56_SE32
601,0.0,0.4098297953605652,1.0,0.32310307025909424,SE56_SE35
602,1.0,0.9883771538734436,1.0,0.46150603890419006,SE56_SE48
603,1.0,0.6603170037269592,0.0,0.0,SE56_SE36
604,0.0,0.4741392433643341,0.0,0.0,SE56_SE24
605,0.0,0.020033301785588264,0.0,0.0,SE56_SE23
606,1.0,0.979437530040741,0.0,0.0,SE56_SE6
607,0.0,0.18283680081367493,0.0,0.0,SE56_SE2
608,0.0,0.010725682601332664,0.0,0.0,SE56_SE46
609,0.0,0.059575095772743225,0.0,0.0,SE56_SE52
610,0.0,0.05121549591422081,0.0,0.0,SE56_SE26
611,1.0,0.6091220378875732,1.0,0.3975018262863159,SE57_SE11
612,1.0,0.9891670942306519,1.0,0.4675758481025696,SE57_SE20
613,1.0,0.9891590476036072,1.0,0.34742438793182373,SE57_SE28
614,1.0,0.9891670942306519,1.0,0.4393630027770996,SE57_SE34
615,1.0,0.989166796207428,1.0,0.2989993691444397,SE57_SE45
616,0.0,0.010725105181336403,0.0,0.0,SE57_SE42
617,0.0,0.011644144542515278,0.0,0.0,SE57_SE58
618,0.0,0.010725094936788082,0.0,0.0,SE57_SE5
619,0.0,0.03132706508040428,0.0,0.0,SE57_SE2
620,0.0,0.010725656524300575,0.0,0.0,SE57_SE24
621,0.0,0.49875789880752563,0.0,0.0,SE57_SE57
622,0.0,0.0984269380569458,0.0,0.0,SE57_SE19
623,1.0,0.989166796207428,1.0,0.33135923743247986,SE58_SE6
624,1.0,0.9891670942306519,1.0,0.4858890771865845,SE58_SE20
625,1.0,0.9890900254249573,1.0,0.30636322498321533,SE58_SE35
626,1.0,0.9891670942306519,1.0,0.4402826428413391,SE58_SE36
627,1.0,0.978166937828064,1.0,0.3509328067302704,SE58_SE51
628,0.0,0.010728798806667328,0.0,0.0,SE58_SE24
629,1.0,0.5765849947929382,0.0,0.0,SE58_SE32
630,0.0,0.010725094936788082,0.0,0.0,SE58_SE43
631,0.0,0.010725125670433044,0.0,0.0,SE58_SE16
632,1.0,0.9891371130943298,1.0,0.33721140027046204,SE59_SE14
633,1.0,0.989047110080719,1.0,0.3301544189453125,SE59_SE33
634,0.0,0.10516471415758133,1.0,0.260408878326416,SE59_SE36
635,1.0,0.9890645742416382,1.0,0.30289238691329956,SE59_SE56
636,0.0,0.010725094936788082,0.0,0.0,SE59_SE58
637,0.0,0.032810114324092865,0.0,0.0,SE59_SE1
638,1.0,0.9673213958740234,0.0,0.0,SE59_SE6
639,0.0,0.010780895128846169,0.0,0.0,SE59_SE2
640,0.0,0.01498244795948267,0.0,0.0,SE59_SE46
641,0.0,0.0218114722520113,0.0,0.0,SE59_SE23
642,0.0,0.03416910395026207,0.0,0.0,SE59_SE34
643,0.0,0.01659015193581581,0.0,0.0,SE59_SE28
644,0.0,0.010767234489321709,0.0,0.0,SE59_SE17
